country,year,urbanization
VNM,2016,0.328476189285136
VNM,2017,0.333625963003742
VNM,2018,0.33941022782141195
VNM,2019,0.34623913499951103
VNM,2020,0.355706676299742
VNM,2021,0.366540656426603
VNM,2022,0.375478515625
VUT,2009,0.242861753285463
VUT,2010,0.24742504119873002
VUT,2011,0.24786163404901299
VUT,2012,0.248183551383933
VUT,2013,0.24840736275026298
VUT,2014,0.248549637694775
VUT,2015,0.248626945764242
VUT,2016,0.248654875642873
VUT,2017,0.24764444145643702
VUT,2018,0.242729727045038
VUT,2019,0.235024668917075
VUT,2020,0.224186852094794
VUT,2021,0.22250182242247502
VUT,2022,0.222541249733107
WSM,2009,0.20104532148281698
WSM,2010,0.198302101862085
WSM,2011,0.196174273708146
WSM,2012,0.19478718368689002
WSM,2013,0.193865949620667
WSM,2014,0.193126679480432
WSM,2015,0.192340105383551
WSM,2016,0.19126462366749
WSM,2017,0.18965719187983102
WSM,2018,0.187241267935467
WSM,2019,0.184147344481283
WSM,2020,0.180516608994722
WSM,2021,0.175672426452007
WSM,2022,0.175007949951039
XKX,2009,0.378480031463455
XKX,2010,0.37929940798209005
XKX,2011,0.38025518427213695
XKX,2012,0.382296959226488
XKX,2013,0.386251749487938
XKX,2014,0.391938922761744
XKX,2015,0.39917681154074997
XKX,2016,0.40778374831780195
XKX,2017,0.417578065585746
XKX,2018,0.42837809583742903
XKX,2019,0.440002171565695
XKX,2020,0.45226862526339096
XKX,2021,0.464995789423362
XKX,2022,0.47800199653845504
YEM,2009,0.303031502248211
YEM,2010,0.306232848305331
YEM,2011,0.309237389467026
YEM,2012,0.312031839858628
YEM,2013,0.314427187944215
YEM,2014,0.318626162180918
YEM,2015,0.323883178702702
YEM,2016,0.329512008005236
YEM,2017,0.335586912522175
YEM,2018,0.342106045810864
YEM,2019,0.349067561732024
YEM,2020,0.35702560458030197
YEM,2021,0.36070495125630503
YEM,2022,0.363226310308295
ZAF,2009,0.6225928391312869
ZAF,2010,0.626299120560569
ZAF,2011,0.62850627754452
ZAF,2012,0.6296165603032631
ZAF,2013,0.630524024097034
ZAF,2014,0.631352327065742
ZAF,2015,0.632096349937231
ZAF,2016,0.632750973439347
ZAF,2017,0.6333110782999359
ZAF,2018,0.633771545246841
ZAF,2019,0.634127255007908
ZAF,2020,0.634373088310982
ZAF,2021,0.634503925883909
ZAF,2022,0.634766699210327
ZMB,2009,0.394908312026796
ZMB,2010,0.399558857709992
ZMB,2011,0.403684491825881
ZMB,2012,0.407698556821596
ZMB,2013,0.411682266235825
ZMB,2014,0.415634741658525
ZMB,2015,0.41955510467965196
ZMB,2016,0.423442476889162
ZMB,2017,0.42729597987701096
ZMB,2018,0.431114735233156
ZMB,2019,0.43489786454755197
ZMB,2020,0.43864448941015705
ZMB,2021,0.44235373141092604
ZMB,2022,0.445988511178469
ZWE,2009,0.327074288573175
ZWE,2010,0.327284525810054
ZWE,2011,0.327567295776968
ZWE,2012,0.327931752128328
ZWE,2013,0.329019343169941
ZWE,2014,0.331628075970801
ZWE,2015,0.335612641766874
ZWE,2016,0.340799460726314
ZWE,2017,0.347014953017273
ZWE,2018,0.354085538807905
ZWE,2019,0.361837638266364
ZWE,2020,0.37009767156080203
ZWE,2021,0.37869205885937296
ZWE,2022,0.38705520716904096
